p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
2.976351441631313e+34,1000000000.0,2.0,2,0.8265195216588832,14.602646104228171,0.08358049068433814,1.1872754857412369,0.07178171860220908,11732.701202757284,0.18552814881824162,True,False
8.858667904100795e+33,1000000000.0,2.0,2,0.4510282309814075,18.2630496276151,0.036468154665888985,1.5633746884024646,0.04557750293761464,471075.2947567403,0.08711826571412126,True,False
1.438449888287654e+34,1000000000.0,2.0,2,0.5608023076569187,16.227328419542957,0.05103241574757665,1.4543080370614478,0.054546220686258313,105061.2999160742,0.11842202077477597,True,False
4.281332398719361e+33,1000000000.0,2.0,2,0.38744914674762676,22.512880556026253,0.02541364755146087,1.5547770882455532,0.04724199316047598,2970995.132073744,0.05454060919781991,True,False
3.7926901907322693e+34,1000000000.0,2.0,2,0.9386212426317448,14.285780824166007,0.09702189592673924,1.1017390856770597,0.07488084922234886,5806.717754701509,0.21327203043607296,True,False
1.8329807108324376e+34,1000000000.0,2.0,2,0.6369525945562013,15.534779248435433,0.060545990127344865,1.378395917632785,0.060102022971726864,49245.99338195124,0.13778071486989793,True,False
1.128837891684693e+34,1000000000.0,2.0,2,0.4988786138794663,17.13172175497853,0.04300086933214993,1.5208886018276946,0.04914993346228863,222866.86139975803,0.1016352853183529,True,False
7.847599703514559e+34,1000000000.0,2.0,2,1.3219615263651883,13.676366682418784,0.1427353158938943,0.9341217922389495,0.07083020220370256,797.0214689203171,0.3243257799519428,True,False
2.3357214690901024e+34,1000000000.0,2.0,2,0.7253526140116244,15.002130545995808,0.0713969403971578,1.2772899812168204,0.06702867031196594,24086.369210633387,0.16003562997018964,True,False
4.832930238571732e+34,1000000000.0,2.0,2,1.0600045516469148,14.050975361363944,0.11139985328552636,1.0331713561398355,0.07542189293835021,2930.779025055078,0.24597619686614444,True,False
1e+35,1000000000.0,2.0,2,1.4569499092417804,13.496876949838486,0.15940234028413536,0.897822202757612,0.06669324597479372,432.0332079141293,0.37050454041045466,True,False
1.06558035900799e+35,1000000000.0,2.0,2,1.4920519276660176,13.461476453321572,0.16367208059772503,0.8708832837949962,0.06657599590363358,377.8795562526699,0.38341408218657763,True,False
6.15848211066028e+34,1000000000.0,2.0,2,1.1886330591522731,13.85160703996772,0.12671586821269004,0.9764525905716531,0.07401819403014427,1510.4008023805166,0.28289604925907,True,False
1.289272821396803e+35,1000000000.0,2.0,2,1.5967012978896513,13.308694400868488,0.17716241287150897,0.9120408356034312,0.059423976098050175,226.99302662550826,0.42418422070428463,True,False
