p_c_cgs,rho0_gcm3,r_c_km,n,M_Msun,R_km,C,y_R,k2,Lambda,cs2_max,success,at_boundary
1.0193734859388716e+34,0.0,0.5,0,0.4779224222446988,20.814376681638723,0.033906062448489795,1.8083495167240868,0.022569042709364995,335764.74332035286,1.0,True,False
3.6168736144081907e+34,0.0,0.5,0,0.9161074798806694,15.078199403693429,0.08971814956482424,1.3336500462013048,0.058196890894966116,6674.319400954922,1.0,True,False
1.9201419386387932e+34,0.0,0.5,0,0.6533337504961432,16.983629925505678,0.05680517955928862,1.6221326917474768,0.03894819918207785,43899.1830700236,1.0,True,False
1.5547718420411854e+34,0.0,0.5,0,0.5843083398335355,17.96243492521346,0.04803527023160503,1.6955727237496954,0.032901679612177194,85768.06629439436,1.0,True,False
2.3713737056616555e+34,0.0,0.5,0,0.731714066565885,16.202289170421047,0.06668810642962918,1.5268263004442102,0.04619823004892758,23350.282964751026,1.0,True,False
4.46683592150969e+34,0.0,0.5,0,1.019760349016585,14.75569454511252,0.10205207182262051,1.258448938657558,0.06115418125525722,3683.20394358585,1.0,True,False
5.516538667595586e+34,0.0,0.5,0,1.1294241395810891,14.424733760210211,0.11561990834391736,1.161858614063673,0.06456029484923774,2083.1049087204547,1.0,True,False
8.413951416452034e+34,0.0,0.5,0,1.3608326298559983,13.88034021515333,0.14477313004791373,1.045306208168958,0.06321666803239462,662.6749013579665,1.0,True,False
6.81292069057965e+34,0.0,0.5,0,1.2439009856665997,14.184050520082089,0.12949974209270215,1.1317125383804822,0.06256129078950717,1145.16989946396,1.0,True,False
1.2833151855576539e+35,0.0,0.5,0,1.5941625927439735,13.466119398571848,0.17481291481300612,0.9627776236598432,0.05775216388641795,235.83563655346137,1.0,True,False
1.039122303835167e+35,0.0,0.5,0,1.4783861927179225,13.671697805465806,0.15967936927015025,1.0247100193895673,0.0595573724637174,382.4725117225585,1.0,True,False
1.5848931924611239e+35,0.0,0.5,0,1.7061359663978344,13.265119628241207,0.18992661513568052,0.9860294754800422,0.05179247458729593,139.71603776956917,1.0,True,False
2.202201949987369e+35,0.0,0.5,0,1.8673460602634004,12.989981863562148,0.21227537950584247,0.9894180050508546,0.04490961644630769,69.46242757481802,1.0,True,False
2.8651202696637702e+35,0.0,0.5,0,1.9788725124900073,12.66810291787925,0.2306691917926395,1.0162158208415966,0.03892612262043015,39.73762595423735,1.0,True,False
